tweet,emotion
rt mention better get line rt mention apple opening temp store downtown austin sxsw amp ipad 2 launch link,1
rt mention biomimicry basis design problem solving google studying flocking swarming behavior understand collab brilliant sxsw,1
rt mention blogger due update google take action showcase new design sxsw link,1
ipad 2 side want hold please pretty please geekout sxsw,1
rt mention bounced catch google marissa mayer speak always admired intelligent classy successful sxsw,1
rt mention brilliant move apple even begin apple win sxsw link,1
rt mention brought google map rerouted image jcpenney image macys trashy restraunts comment uosxsw sxsw,0
rt mention buying ipad2 turn ur ipad1 apple store wipe clean donates school mrs. job idea apple ipad2 sxsw,1
rt mention ca wait anymore quot google launch major new social network called circle quot via mention link google circle sxsw,1
rt mention ca wait see internet implode austin friday everyone stop normal activity order ipad 2 sxsw,1
rt mention check lightbox.com team android choice award finalist announced sxsw mention team rock,1
rt mention check link site download iphone app get ready sxsw special q amp stream sxsw,1
rt mention check dokobots game mention iphone android seems pretty cool geogames sxsw tmsxsw,1
rt mention check free mention sampler itunes link sxsw,1
rt mention check new mention app link gon na huge next week sxsw beyond,1
rt mention check new android app bizzy using check sxsw link,1
rt mention checking apple pop store looking fwd checking ipad 2 sxsw mosaicxm mk link,1
mention claim android phone everywhere last year sxsw dude io android ratio like 15-to-1 iphone 4 everywhere,1
rt mention come celebrate w/ charity water tonight google throwin party jump start sxsw week right studentsforcleanwater.org/rsvp,1
rt mention come party mention amp google tonight sxsw link band food art interactive map,1
rt mention congrats mention winning ipad 2 raffled smileyparty check inbox detail sxsw,1
rt mention cool apple open temporary store sxsw link sxsw,1
rt mention cool apple open temporary store sxsw link sxsw peer pressure make buy ipad2,1
rt mention could game improve ecodriving habit rt mention ûï35 million mile day driven google map navigation assisted. quot sxsw,1
rt mention cunning apple keeping ipad2 popup store open late next sxsw party impulsive latû_ cont link,1
rt mention dawn ipad app week early help prep sxsw link,1
rt mention decided go la instead sxsw amp iphone would useful brick austin,0
rt mention deleting sxsw iphone app link,0
rt mention deliciously ironic google privacy party made whole quot banking cartel military-scientific dictatorship takeover quot cab rant sxsw,0
rt mention detail ipad 2 giveaway coming tonight rt sxsw sxswi,1
rt mention detail ipad 2 giveaway coming tonight rt sxsw sxswi folk sxsw,1
rt mention deviantart buy 3 ipad 2 austin test muro drawing super fast deviantart sxsw link,1
rt mention deviantart buy 3 ipad 2 austin test muro drawing super fast deviantart sxsw httû_ cont link,1
rt mention diller google tv quot first product good consumer product basically. quot sxsw diller,0
rt mention worry guy found iphone charger deal hipster beard right sxsw,1
rt mention download mention new austin iphone app free sxsw link thanks tip mention sxsw,1
rt mention enjoying sxsw california hollywood silicon valley meet nyc sunny austin by-the-pool cowboy boot ipad vibe sxswi,1
rt mention epic one guy waiting line ipad 2 austin sxsw link sxsw ipad ipad2,0
rt mention epicurious flipboard cnn wired moma example good ipad design sxsw link,1
rt mention even security guard austin enjoy ipad time sxsw cc mention link,1
rt mention excited know google circle lucky folk sxsw first see possible launch today link sxsw,1
rt mention excited see rt mention google launch major new social network called circle possibly today link sxsw,1
rt mention facebook killer google circle announced sxsw interactive festival link google sxsw,1
rt mention fail whale artist mention living ipad 2 sxsw link,1
rt mention false alarm google circle coming probably ever link much report would unveil sxsw,0
rt mention fest tip-do iphone douche.put away phone talk fellow festgoers line etc.all good people love film sxsw,0
rt mention filming ipad much cooler lame iphone sxsw mention live show link,1
rt mention finally fed angrybirds julian screamed quot got no-fly zone right pigfucker quot threw ipad kid sxsw,0
rt mention first day exhibit hall open sxsw stop emc booth enter win ipad 2 mention,1
rt mention first person stop booth sxsw amp show ipad 2 running one apps win free snakeheead tee shirt sxsw,1
rt mention fodder snubor panel sxsw quot right forget quot gain traction europe causing issue google link,0
rt mention forgot iphone sxsw android knife gun fight,1
rt mention forward delicious t-mobile 4g austin iphone user struggle anything sxsw,0
rt mention found app kyping iphone geolocation amp releasing background need patch mention batterykiller sxsw,0
rt mention free itunes album sxsw featured artist grab missed link,1
rt mention fun interactive map mention google party link sxsw,1
rt mention funny moment sxsw panel dennis crowley get ipad 2 owner hold new ipad 2 looked like lighter rock concert,1
rt mention funny psfk session sponsored microsoft talk apple sxsw,1
rt mention gabacustweets ipad 2 sold 70 went new buyer report link sxsw link socialmedia brk,1
rt mention geeking youtube apis sxsw mention google teaching theatre link,1
rt mention genius move apple open temp store downtown austin sxsw link /via mention ipad2,1
rt mention get hot latest version whrrl available 2day 4android iphone amp bb mention blackberry sxsw,1
rt mention get hot latest version whrrl available today android iphone blackberry whrrl blackberry sxsw,1
rt mention get sxsw iphone app thanks mention awesome integration link,1
rt mention getting ready sxsw installing mention iphone woot link,1
rt mention giving away ipad sxsw mapper entry amazingly easy detail link,1
rt mention going sxsw new iphone guide austin mention free march 9-15 hard beat free lp,1
rt mention going sxsw new iphone guide austin mention free march 9-15 hard beat free lp mobile,1
rt mention going awesome rt mention gallery original daniel johnston art going tomorrow gsdm google industry party sxsw,1
rt mention good cnn article sxsw important social web innovator link 'm bringing griddler ipad app,1
rt mention good news austin-bound apple fanboys link sxsw ipad2,1
rt mention good news austin eats bbq iphone available link itunes austin bbq sxsw sxswi,1
rt mention good news austin eats bbq iphone available link itunes austin bbq sxsw sxswi /via mention,1
rt mention good talk akqas mention ipad interface w/ callback design principle wish go beyond media/marketing example fb sxsw,1
rt mention google quot product gatekeeper quot marissa mayer location-based quot fast fun future quot link ht mention sxsw,1
rt mention google art project like street view except art museum around world incl 7 billion pixel image starry night dang sxsw,1
rt mention google building real time mention engine monitor illegal deforestation real time tech4good sxsw,1
rt mention google circle toast ca convince facebook user start account interface fb sxsw,0
rt mention google denies launch major new social network circle sxsw including tim o'reily say exists awesome,1
rt mention google doodle aim bring people together socially promote communal experience sxsw googledoodles,1
rt mention google quot got lot better quot protecting user privacy location-based tool past 12 month say mayer sxsw,1
rt mention google hotpot- rate restaurant get personalized recos eat um think foursquare yelp etc covered already sxsw,0
rt mention google hotpot= yelp killer impressive integration personalized recommendation really fast mention sxsw,1
rt mention google focusing bridging digital/physical divide eg map streetview hotpot amp autonomous driving sxsw mention,1
rt mention google planning launch major new social network called circle preview far super positive sxsw link,1
rt mention google saving user 2 year time gps navigation using alternate route w traffic sxsw,1
rt mention google showing skier geolocation overlaid 3d mountain model would love finding empty run sxsw,1
rt mention google smart positioning brand search engine organizing world info higher purpose savebrands sxsw,1
rt mention google latina see find porn first impression people get u latism sxsw sxswlatam latinasintechû,0
rt mention google launching check service sxsw providing deal fmsignal sxswi,1
rt mention google map mobile 5.2 look awesome. sxsw,1
rt mention google party gsd amp google map sxsw badge get u free food drink music big place line great party come,1
rt mention google presentation mayer sale pitch fail sxsw,0
rt mention google preview updated blogger interface sxsw link,1
rt mention google route around traffic saving driver 2 year time per day finding best route sxsw,1
rt mention google set launch new social network circle today sxsw,1
